gene	mean	median	longest_isoform	merged
ENSG00000230631.2	812	812	812	812
ENSG00000226673.2	1964	1964	3152	3697
ENSG00000286277.2	1228	1042	2163	8562
ENSG00000295484.1	2492	2492	2492	2492
ENSG00000237346.3	809	809	809	809
ENSG00000234261.7	1311	1328	2239	11743
ENSG00000295537.1	1291	1291	1592	1592
ENSG00000206960.1	104	104	104	104
ENSG00000295519.1	832	904	1053	2004
ENSG00000295463.1	448	448	448	448
ENSG00000295550.1	558	558	558	558
ENSG00000303204.1	314	314	314	314
ENSG00000216754.2	869	869	869	869
ENSG00000242989.3	254	254	254	254
ENSG00000295543.1	718	718	718	718
ENSG00000307299.1	337	337	337	337
ENSG00000271888.1	1078	1078	1078	1078
ENSG00000008083.14	5799	5799	6003	6113
ENSG00000235488.1	455	455	455	455
ENSG00000201367.1	107	107	107	107
ENSG00000201519.1	106	106	106	106
ENSG00000309943.1	632	632	632	632
ENSG00000277411.1	106	106	106	106
ENSG00000047579.20	1387	1359	1880	2673
ENSG00000287626.2	1106	738	1862	3318
ENSG00000307291.1	267	267	267	267
ENSG00000299570.1	1103	1103	1146	1553
ENSG00000289953.2	1154	1362	1509	4782
ENSG00000304953.1	279	279	279	279
ENSG00000304900.1	652	689	699	1634
ENSG00000304937.1	313	313	313	313
ENSG00000304921.1	926	926	926	926
ENSG00000214027.3	534	534	534	534
ENSG00000232947.1	845	845	845	845
ENSG00000274212.1	234	234	234	234
ENSG00000217585.1	972	972	972	972
ENSG00000007944.16	3636	3072	6026	6191
ENSG00000263712.1	69	69	69	69
ENSG00000218073.1	486	486	486	486
ENSG00000217078.1	386	386	386	386
ENSG00000216364.1	426	426	426	426
ENSG00000298476.1	907	907	907	907
ENSG00000251831.1	107	107	107	107
ENSG00000294770.1	628	628	628	628
ENSG00000207193.1	100	100	100	100
ENSG00000137198.10	1508	1508	1508	1508
ENSG00000301361.1	425	425	425	425
ENSG00000282024.2	982	982	1079	1720
ENSG00000301407.1	810	810	810	810
ENSG00000301381.1	867	867	867	867
ENSG00000124788.19	7239	10557	10602	10606
ENSG00000288708.1	90	90	90	90
ENSG00000309429.1	463	463	463	463
ENSG00000229931.4	1586	1711	1921	2422
ENSG00000289863.2	1171	1260	1346	2114
ENSG00000297974.1	768	768	768	768
ENSG00000287347.1	1329	1329	1329	1329
ENSG00000286631.2	851	822	1351	1501
ENSG00000287359.2	1135	1135	1236	2125
ENSG00000230873.9	1536	1536	1536	1536
ENSG00000287559.2	3547	3547	3547	3547
ENSG00000288812.2	1453	1453	1453	1453
ENSG00000112183.15	2037	2394	2684	2944
ENSG00000302679.1	893	893	893	893
ENSG00000302707.1	531	531	531	531
ENSG00000219314.1	754	754	754	754
ENSG00000302215.1	692	692	692	692
ENSG00000112186.13	1686	1430	2925	2925
ENSG00000184612.8	754	754	754	754
ENSG00000307749.1	445	445	445	445
ENSG00000218359.1	272	272	272	272
ENSG00000286885.4	1369	1226	2811	3934
ENSG00000137414.7	3669	4333	4726	5055
ENSG00000124789.12	5955	6026	6030	6121
ENSG00000206881.1	102	102	102	102
ENSG00000272269.3	1121	750	1898	2007
ENSG00000201415.1	118	118	118	118
ENSG00000201442.2	99	99	99	99
ENSG00000303007.1	966	966	966	966
ENSG00000137177.20	5208	5727	6924	8846
ENSG00000309467.1	602	602	602	602
ENSG00000220920.1	359	359	359	359
ENSG00000297344.1	698	698	698	698
ENSG00000297358.1	601	601	601	601
ENSG00000297374.1	150	150	150	150
ENSG00000187566.6	2238	2238	2238	2238
ENSG00000307971.1	934	934	934	934
ENSG00000137364.5	3184	3184	3184	3184
ENSG00000165097.16	2930	3344	4538	4626
ENSG00000124795.17	2254	2246	3142	5193
ENSG00000289097.2	905	892	1027	2047
ENSG00000199715.1	102	102	102	102
ENSG00000278102.1	192	192	192	192
ENSG00000200681.1	107	107	107	107
ENSG00000302949.1	359	359	359	359
ENSG00000302975.1	274	274	274	274
ENSG00000217414.2	2007	2007	2007	2007
ENSG00000218976.2	1314	1314	1314	1314
ENSG00000137393.10	5032	5032	5032	5032
ENSG00000302927.1	549	549	549	549
ENSG00000283408.3	1031	875	1436	2053
ENSG00000207775.1	97	97	97	97
ENSG00000301988.1	672	672	723	1054
ENSG00000309302.1	955	955	955	955
ENSG00000309689.1	878	878	878	878
ENSG00000300612.1	774	728	1215	3205
ENSG00000217379.2	466	466	466	466
ENSG00000231662.1	381	381	381	381
ENSG00000228412.10	1740	1686	3407	11637
ENSG00000218643.2	896	896	896	896
ENSG00000300810.1	360	360	360	360
ENSG00000201523.1	136	136	136	136
ENSG00000301784.1	797	797	797	797
ENSG00000304300.1	1038	1038	1038	1038
ENSG00000214012.4	1282	1282	1282	1282
ENSG00000217314.2	385	385	385	385
ENSG00000200957.1	105	105	105	105
ENSG00000304257.1	996	996	996	996
ENSG00000304346.1	332	332	332	332
ENSG00000304323.1	547	547	547	547
ENSG00000304276.1	1276	1276	1276	1276
ENSG00000172201.12	3873	3873	3873	3873
ENSG00000287138.1	302	302	302	302
ENSG00000297395.1	797	696	1065	1388
ENSG00000229700.1	486	486	486	486
ENSG00000172197.11	4325	4325	4325	4325
ENSG00000227803.3	886	843	1445	2984
ENSG00000297500.1	713	713	713	713
ENSG00000297433.1	1260	1260	1260	1260
ENSG00000297517.1	545	545	545	545
ENSG00000286590.2	1942	1942	1942	1942
ENSG00000287483.2	1965	1965	1965	1965
ENSG00000289981.2	1267	1267	1496	1496
ENSG00000297538.1	376	376	376	376
ENSG00000112242.16	4730	4730	5036	5190
ENSG00000240869.3	305	305	305	305
ENSG00000224707.1	400	400	400	400
ENSG00000222431.1	105	105	105	105
ENSG00000201683.1	102	102	102	102
ENSG00000296344.1	407	407	407	407
ENSG00000145996.11	2686	3115	3272	4521
ENSG00000225832.1	332	332	332	332
ENSG00000233848.1	614	614	614	614
ENSG00000252046.1	95	95	95	95
ENSG00000299524.1	1150	1150	1603	1861
ENSG00000287404.2	1954	2013	2167	3443
ENSG00000294639.1	390	390	520	564
ENSG00000309356.1	497	497	672	942
ENSG00000227089.3	635	635	672	744
ENSG00000294517.1	796	796	796	796
ENSG00000286368.1	583	583	583	583
ENSG00000301364.1	357	357	357	357
ENSG00000293773.1	1577	1577	1577	1577
ENSG00000280989.3	1069	775	3237	8239
ENSG00000231754.4	1359	1359	2175	2175
ENSG00000309337.1	397	397	397	397
ENSG00000309325.1	292	292	292	292
ENSG00000309307.1	539	539	817	919
ENSG00000124766.7	4869	4869	4869	4869
ENSG00000220771.2	256	256	256	256
ENSG00000307123.1	1232	1232	1232	1232
ENSG00000272168.11	2206	1832	4446	32208
ENSG00000307100.1	450	450	450	450
ENSG00000307179.1	116	116	116	116
ENSG00000307153.1	633	633	633	633
ENSG00000280443.1	202	202	202	202
ENSG00000222515.1	375	375	375	375
ENSG00000260455.3	2513	2289	3692	5251
ENSG00000219404.2	604	604	604	604
ENSG00000172179.13	1020	894	1364	1414
ENSG00000310063.1	297	297	297	297
ENSG00000112273.7	2101	2101	2101	2101
ENSG00000228772.2	743	743	743	743
ENSG00000310041.1	2231	2231	2231	2231
ENSG00000306913.1	1374	1374	1374	1374
ENSG00000286954.1	3196	3196	3196	3196
ENSG00000306972.1	517	517	517	517
ENSG00000294787.1	1050	1050	1050	1050
ENSG00000233358.3	858	858	1326	3718
ENSG00000303849.1	405	405	429	578
ENSG00000303866.1	1243	1243	1243	1243
ENSG00000218476.2	867	867	867	867
ENSG00000207394.1	107	107	107	107
ENSG00000235743.3	1009	1009	1560	1966
ENSG00000289368.3	870	695	1657	5782
ENSG00000306067.1	582	582	582	582
ENSG00000306087.1	2218	2218	2218	2218
ENSG00000306682.1	699	699	699	699
ENSG00000219453.1	279	279	279	279
ENSG00000302956.1	459	459	459	459
ENSG00000290589.2	2106	2106	3508	3760
ENSG00000278128.3	1014	1014	1014	1014
ENSG00000218512.2	121	121	121	121
ENSG00000220748.2	1063	1063	1063	1063
ENSG00000219582.3	610	610	610	610
ENSG00000305332.1	1400	1400	1400	1400
ENSG00000305347.1	380	380	380	380
ENSG00000152954.12	1862	2380	2408	3011
ENSG00000251830.1	102	102	102	102
ENSG00000146038.12	4199	4199	4715	4916
ENSG00000146049.2	1383	1383	1383	1383
ENSG00000202050.1	104	104	104	104
ENSG00000124532.15	3370	3880	3980	4470
ENSG00000112293.15	5790	5790	5790	5790
ENSG00000112294.14	3032	2266	5131	5272
ENSG00000307634.1	742	742	742	742
ENSG00000137261.15	6458	6622	6896	7208
ENSG00000218186.2	1458	1458	1458	1458
ENSG00000111802.14	2027	2027	2120	2342
ENSG00000112304.11	4216	4216	4391	4391
ENSG00000272345.1	887	887	887	887
ENSG00000112308.14	2438	2452	4123	4123
ENSG00000272402.1	405	405	405	405
ENSG00000288851.2	375	375	433	490
ENSG00000224164.3	740	807	888	1740
ENSG00000307310.1	890	890	890	890
ENSG00000218806.2	562	562	562	562
ENSG00000305217.1	779	779	779	779
ENSG00000112312.10	1145	1133	1263	1359
ENSG00000307138.1	784	784	1059	1071
ENSG00000260286.4	828	828	828	828
ENSG00000282804.1	654	654	654	654
ENSG00000111913.20	3622	3042	5553	7956
ENSG00000288887.3	1261	953	3456	7871
ENSG00000299278.1	518	562	727	1368
ENSG00000217083.1	465	465	465	465
ENSG00000299310.1	405	405	405	405
ENSG00000214975.4	499	499	499	499
ENSG00000299293.1	1144	1144	1144	1144
ENSG00000220517.2	1237	1237	1237	1237
ENSG00000285801.2	1319	1503	1535	2430
ENSG00000244618.3	279	279	279	279
ENSG00000229313.1	577	577	577	577
ENSG00000223623.1	430	430	430	430
ENSG00000293489.2	1446	1316	2790	9874
ENSG00000168405.19	1681	1681	1681	1681
ENSG00000219682.4	1401	1401	1401	1401
ENSG00000262400.1	337	337	337	337
ENSG00000217805.2	387	387	387	387
ENSG00000219681.2	382	382	382	382
ENSG00000271108.1	517	517	517	517
ENSG00000216718.7	493	493	493	493
ENSG00000213972.3	927	927	927	927
ENSG00000079691.19	3713	4365	5485	6201
ENSG00000207286.1	102	102	102	102
ENSG00000207490.1	104	104	104	104
ENSG00000294657.1	228	228	228	228
ENSG00000302766.1	1576	1576	1576	1576
ENSG00000286933.1	2861	2861	2861	2861
ENSG00000079689.15	1468	1468	1468	1468
ENSG00000290217.1	1785	1785	1785	1785
ENSG00000217408.2	396	396	396	396
ENSG00000308153.1	598	598	598	598
ENSG00000164508.6	500	500	500	500
ENSG00000146047.7	569	569	569	569
ENSG00000308139.1	673	673	673	673
ENSG00000178762.5	381	381	381	381
ENSG00000291193.2	1353	1353	1353	1353
ENSG00000216436.2	331	331	331	331
ENSG00000146039.11	3203	3581	3699	4641
ENSG00000124568.12	1588	1704	1819	2019
ENSG00000124564.17	1781	1750	2052	2305
ENSG00000242387.1	370	370	370	370
ENSG00000277410.1	333	333	333	333
ENSG00000112337.11	2087	2270	2498	2533
ENSG00000305751.1	935	935	1296	1307
ENSG00000112343.11	9418	9418	9418	9418
ENSG00000272558.2	618	618	883	1156
ENSG00000272462.5	1839	1461	4130	5691
ENSG00000272810.1	517	517	517	517
ENSG00000224447.1	223	223	223	223
ENSG00000124610.5	756	756	756	756
ENSG00000275714.2	508	508	508	508
ENSG00000278637.3	800	800	1199	1199
ENSG00000278705.4	935	935	1482	1482
ENSG00000295483.1	523	523	523	523
ENSG00000286522.2	511	511	511	511
ENSG00000278463.2	527	527	527	527
ENSG00000276410.5	715	715	943	943
ENSG00000299111.1	728	728	728	728
ENSG00000299128.1	846	846	846	846
ENSG00000234816.2	369	369	369	369
ENSG00000287080.2	486	486	486	486
ENSG00000187837.5	1221	1221	1711	1711
ENSG00000180596.9	559	559	659	723
ENSG00000010704.20	1975	1305	5176	6688
ENSG00000197061.5	405	405	405	405
ENSG00000187475.6	724	724	724	724
ENSG00000291336.1	2209	2209	2209	2209
ENSG00000180573.10	990	990	1462	1550
ENSG00000168298.7	787	787	787	787
ENSG00000291338.1	1753	1753	1753	1753
ENSG00000289117.3	794	794	794	794
ENSG00000158373.9	637	637	789	861
ENSG00000283064.1	1578	1578	1578	1578
ENSG00000217159.2	292	292	292	292
ENSG00000274290.3	1527	1527	2585	2585
ENSG00000277157.2	403	403	403	403
ENSG00000197409.9	1313	1313	2123	2123
ENSG00000301014.1	484	484	484	484
ENSG00000216331.2	574	574	574	574
ENSG00000282988.2	1261	1261	1575	1665
ENSG00000196866.3	510	510	510	510
ENSG00000277224.3	473	473	473	473
ENSG00000217275.2	499	499	499	499
ENSG00000276966.3	412	412	412	412
ENSG00000273802.3	489	489	489	489
ENSG00000277075.4	1056	1056	1595	1595
ENSG00000277720.1	196	196	196	196
ENSG00000307186.1	794	794	794	794
ENSG00000274750.3	1580	1580	2679	2679
ENSG00000304009.1	570	570	570	570
ENSG00000218281.1	134	134	134	134
ENSG00000124575.7	776	776	776	776
ENSG00000274618.2	401	401	401	401
ENSG00000275663.2	386	386	386	386
ENSG00000277775.2	494	494	494	494
ENSG00000275713.3	462	462	462	462
ENSG00000305798.1	1273	1273	1273	1273
ENSG00000273983.2	496	496	496	496
ENSG00000290789.1	681	681	681	681
ENSG00000218690.3	348	348	348	348
ENSG00000278588.2	482	482	482	482
ENSG00000158406.6	409	409	409	409
ENSG00000289447.3	1191	1080	2040	3415
ENSG00000287050.2	926	905	1174	3620
ENSG00000220875.1	417	417	417	417
ENSG00000300412.1	784	784	833	1009
ENSG00000186470.14	2858	3344	3776	4120
ENSG00000124508.17	2330	2261	3583	3880
ENSG00000026950.17	2276	1979	3388	4183
ENSG00000291104.2	2083	2083	2559	2979
ENSG00000124549.17	1836	1836	1836	1836
ENSG00000111801.16	2632	2632	2970	2986
ENSG00000112763.17	2633	2867	3113	3686
ENSG00000300236.1	717	621	1484	2961
ENSG00000290055.2	235	235	297	410
ENSG00000284688.1	662	662	662	662
ENSG00000124557.14	2920	2920	2945	2954
ENSG00000199289.1	108	108	108	108
ENSG00000228223.4	2723	1645	5696	5696
ENSG00000300261.1	994	994	1346	1581
ENSG00000182952.5	1943	1943	1943	1943
ENSG00000284607.1	2884	2884	2884	2884
ENSG00000146109.5	2943	2943	2943	2943
ENSG00000275846.2	2865	2865	2865	2865
ENSG00000271071.1	1207	1207	1207	1207
ENSG00000181315.11	4364	4737	4882	5059
ENSG00000308216.1	839	824	1013	1557
ENSG00000285571.1	1114	1114	1114	1114
ENSG00000261584.1	1724	1724	1724	1724
ENSG00000308251.1	334	334	334	334
ENSG00000308234.1	1169	1131	1531	2189
ENSG00000299182.1	332	332	332	332
ENSG00000304241.1	795	795	795	795
ENSG00000303414.1	1141	1141	1141	1141
ENSG00000302090.1	1026	985	1127	1548
ENSG00000301337.1	577	577	577	577
ENSG00000308553.1	329	329	329	329
ENSG00000290474.2	1358	1245	1977	5428
ENSG00000294556.1	827	827	960	1278
ENSG00000241549.9	801	801	801	801
ENSG00000243307.2	1826	1826	1826	1826
ENSG00000224843.9	1380	821	5607	7902
ENSG00000287966.4	1294	778	3146	4814
ENSG00000272312.1	441	441	441	441
ENSG00000220581.1	876	876	876	876
ENSG00000216762.1	885	885	885	885
ENSG00000304506.1	497	497	497	497
ENSG00000219770.1	868	868	868	868
ENSG00000222800.1	191	191	191	191
ENSG00000124635.10	2335	2335	4190	4286
ENSG00000196787.5	1371	1371	2250	2250
ENSG00000197903.9	1163	1163	1831	1879
ENSG00000276180.3	878	878	1359	1359
ENSG00000274997.2	457	457	457	457
ENSG00000265565.1	63	63	63	63
ENSG00000301163.1	882	882	882	882
ENSG00000290009.2	537	537	537	537
ENSG00000297504.1	1229	1229	1229	1229
ENSG00000174572.3	670	670	670	670
ENSG00000294330.1	1142	1142	1142	1142
ENSG00000112812.16	2418	2418	2887	2887
ENSG00000270935.1	1117	1117	1117	1117
ENSG00000158553.5	3897	3897	3897	3897
ENSG00000220758.4	875	875	875	875
ENSG00000291112.2	4696	4696	4696	4696
ENSG00000204789.6	1603	1603	1603	1603
ENSG00000124613.9	4042	4042	4042	4042
ENSG00000271755.1	2955	2955	2955	2955
ENSG00000237154.2	300	300	300	300
ENSG00000305393.1	674	674	674	674
ENSG00000096654.16	3109	3101	3328	3366
ENSG00000285849.1	1591	1591	1591	1591
ENSG00000286652.2	1533	1323	2199	3311
ENSG00000285703.2	801	801	1078	1496
ENSG00000278332.1	194	194	194	194
ENSG00000270666.1	236	236	236	236
ENSG00000218347.2	944	944	944	944
ENSG00000300299.1	1214	1214	1214	1214
ENSG00000219738.2	572	572	572	572
ENSG00000206671.1	106	106	106	106
ENSG00000216676.2	224	224	224	224
ENSG00000305361.1	1315	1315	1315	1315
ENSG00000287674.1	585	585	585	585
ENSG00000281706.6	1611	1411	2771	5367
ENSG00000302043.1	977	1152	1408	1600
ENSG00000302104.1	695	695	695	695
ENSG00000216915.2	1495	1495	1495	1495
ENSG00000287252.4	2103	2103	2751	3159
ENSG00000302179.1	775	775	775	775
ENSG00000218069.2	493	493	493	493
ENSG00000296382.1	1219	1219	1510	1661
ENSG00000296400.1	916	916	916	916
ENSG00000217862.2	265	265	265	265
ENSG00000185130.6	451	451	451	451
ENSG00000196747.5	495	495	495	495
ENSG00000278828.2	868	868	1250	1250
ENSG00000276368.2	476	476	476	476
ENSG00000273703.2	468	468	468	468
ENSG00000296368.1	690	690	690	690
ENSG00000197238.5	389	389	389	389
ENSG00000273542.3	515	515	643	643
ENSG00000275221.3	1682	1682	2868	2868
ENSG00000233822.6	2339	2339	4137	4241
ENSG00000217646.1	340	340	340	340
ENSG00000276903.2	482	482	482	482
ENSG00000184357.5	797	797	797	797
ENSG00000275379.2	502	502	502	502
ENSG00000275126.2	387	387	387	387
ENSG00000305770.1	931	709	1860	2555
ENSG00000305786.1	405	405	405	405
ENSG00000197153.5	512	512	512	512
ENSG00000278677.2	487	487	487	487
ENSG00000274641.2	467	467	467	467
ENSG00000238610.1	63	63	63	63
ENSG00000168131.4	1212	1212	1212	1212
ENSG00000168126.3	939	939	939	939
ENSG00000124657.1	942	942	942	942
ENSG00000214374.2	340	340	340	340
ENSG00000216629.1	926	926	926	926
ENSG00000269293.6	1515	1064	3533	8891
ENSG00000217539.2	1633	1633	1633	1633
ENSG00000199851.2	210	210	210	210
ENSG00000217315.1	909	909	909	909
ENSG00000187763.3	934	934	934	934
ENSG00000182477.5	938	938	938	938
ENSG00000220721.3	918	918	918	918
ENSG00000197279.5	2234	2234	2514	2514
ENSG00000291008.2	930	576	1815	1957
ENSG00000219891.4	419	419	419	419
ENSG00000196812.6	1364	1364	1449	1518
ENSG00000290891.1	2157	2157	2157	2157
ENSG00000219392.3	924	924	924	924
ENSG00000261839.1	2830	2830	2830	2830
ENSG00000198315.11	4745	4745	7419	7513
ENSG00000226314.9	1695	1695	1763	1798
ENSG00000280107.1	1677	1677	1677	1677
ENSG00000216901.1	487	487	487	487
ENSG00000218016.2	1383	1383	1383	1383
ENSG00000300275.1	909	909	909	909
ENSG00000300257.1	1331	1331	1407	1927
ENSG00000176933.5	992	992	992	992
ENSG00000137185.13	1593	1659	2062	3241
ENSG00000187626.9	5346	5346	5346	5346
ENSG00000189134.4	1662	1662	1662	1662
ENSG00000197062.12	2187	2341	2729	2885
ENSG00000276302.1	557	557	557	557
ENSG00000137338.6	3090	3090	3100	3100
ENSG00000294464.1	1095	1095	1095	1095
ENSG00000273712.1	271	271	271	271
ENSG00000270326.1	193	193	193	193
ENSG00000235109.8	2970	2931	3551	4476
ENSG00000290051.2	1558	1558	1558	1558
ENSG00000189298.14	3760	4687	4799	4804
ENSG00000294493.1	443	443	443	443
ENSG00000158691.16	5749	5629	7711	11500
ENSG00000300715.1	388	388	388	388
ENSG00000310015.1	643	525	1252	2019
ENSG00000251877.1	187	187	187	187
ENSG00000187987.10	3150	3150	3150	3150
ENSG00000231162.4	835	835	835	835
ENSG00000287804.4	900	859	1377	2486
ENSG00000219262.1	494	494	494	494
ENSG00000294166.1	676	676	676	676
ENSG00000286819.2	1378	1378	1409	2083
ENSG00000198704.10	1214	1214	1712	1712
ENSG00000306829.1	1535	1535	1535	1535
ENSG00000224586.7	1007	1007	1587	1587
ENSG00000232040.4	5637	5637	5935	6340
ENSG00000246350.1	2874	2874	2874	2874
ENSG00000271440.1	214	214	214	214
ENSG00000287279.2	1808	2063	2139	3990
ENSG00000304871.1	740	740	740	740
ENSG00000235570.2	1314	1314	1950	2091
ENSG00000304852.1	790	790	790	790
ENSG00000237425.1	888	888	888	888
ENSG00000307816.1	693	713	867	2224
ENSG00000307837.1	971	971	971	971
ENSG00000235559.1	372	372	372	372
ENSG00000307858.1	376	376	376	376
ENSG00000225173.3	1386	1201	2027	2027
ENSG00000225595.3	1859	1859	2458	2785
ENSG00000213916.2	632	632	632	632
ENSG00000300690.1	588	588	588	588
ENSG00000233366.1	1075	1075	1075	1075
ENSG00000299124.1	556	556	556	556
ENSG00000224157.2	515	515	515	515
ENSG00000204713.11	2824	2824	2963	2966
ENSG00000212240.1	100	100	100	100
ENSG00000204709.5	862	862	919	1266
ENSG00000297763.1	602	602	602	602
ENSG00000305894.1	860	860	860	860
ENSG00000308762.1	900	900	900	900
ENSG00000228666.1	1331	1331	1331	1331
ENSG00000263426.2	299	299	299	299
ENSG00000227214.3	1403	1597	1662	3045
ENSG00000197935.7	2782	2782	2782	2782
ENSG00000305104.1	1029	1029	1209	1209
ENSG00000223677.1	928	928	928	928
ENSG00000277661.5	1107	1026	1836	2416
ENSG00000204704.3	963	963	963	963
ENSG00000236909.1	776	776	776	776
ENSG00000228364.1	596	596	596	596
ENSG00000204703.5	1106	1106	1106	1106
ENSG00000204702.6	1792	1792	2311	2462
ENSG00000204701.3	2655	3298	3342	3821
ENSG00000227206.2	476	476	479	814
ENSG00000290479.1	1652	1652	1652	1652
ENSG00000203492.5	937	937	937	937
ENSG00000308418.1	452	452	452	452
ENSG00000284656.1	3727	3727	3727	3727
ENSG00000290496.2	1464	1103	3080	4998
ENSG00000204700.5	1832	1832	2392	2708
ENSG00000224233.1	936	936	936	936
ENSG00000290478.1	1883	1883	1883	1883
ENSG00000230598.3	944	944	944	944
ENSG00000213911.2	931	931	931	931
ENSG00000295878.1	743	743	785	1276
ENSG00000204697.3	879	879	879	879
ENSG00000242524.1	960	960	960	960
ENSG00000295863.1	498	498	498	498
ENSG00000197171.7	943	943	943	943
ENSG00000204695.4	3780	3780	6443	6479
ENSG00000230056.1	1436	1436	1436	1436
ENSG00000243729.5	2014	2014	2763	2981
ENSG00000112462.8	1869	1869	1869	1869
ENSG00000280236.3	1282	1282	1496	1639
ENSG00000251608.2	1712	1712	1712	1712
ENSG00000204694.13	2510	2482	2611	2949
ENSG00000206474.8	1355	1355	1672	1672
ENSG00000277881.1	349	349	349	349
ENSG00000204688.10	2406	2638	3054	3523
ENSG00000225797.2	382	382	382	382
ENSG00000230164.1	1047	1047	1047	1047
ENSG00000299453.1	945	945	945	945
ENSG00000289203.2	1662	1662	1783	2267
ENSG00000204687.4	1260	1260	1260	1260
ENSG00000213900.2	406	406	406	406
ENSG00000229274.3	1015	1018	1046	1512
ENSG00000224582.7	2328	2328	2874	2905
ENSG00000229281.1	1084	1084	1084	1084
ENSG00000237988.6	5000	5000	5000	5000
ENSG00000213886.4	894	894	894	894
ENSG00000204681.11	4163	4299	4525	5997
ENSG00000232173.2	928	928	928	928
ENSG00000227609.2	290	290	290	290
ENSG00000201330.1	84	84	84	84
ENSG00000231301.1	518	518	518	518
ENSG00000204657.4	2287	2287	3061	3276
ENSG00000309476.1	774	774	774	774
ENSG00000301820.1	1210	1210	1210	1210
ENSG00000235238.1	284	284	284	284
ENSG00000204655.12	1131	934	2499	2636
ENSG00000204644.10	1840	1840	2082	2085
ENSG00000310484.1	796	796	995	1319
ENSG00000214922.10	1529	1487	2835	10200
ENSG00000233916.1	423	423	423	423
ENSG00000204642.14	1297	1381	1544	1958
ENSG00000225864.1	991	991	991	991
ENSG00000239257.1	471	471	471	471
ENSG00000273340.1	1157	1157	1157	1157
ENSG00000227758.1	225	225	225	225
ENSG00000199290.1	102	102	102	102
ENSG00000235821.1	420	420	420	420
ENSG00000272236.1	243	243	243	243
ENSG00000285761.2	1719	1706	2872	4218
