gene	mean	median	longest_isoform	merged
ENSG00000300760.1	424	424	424	424
ENSG00000300786.1	204	204	204	204
ENSG00000300695.1	1974	1974	1974	1974
ENSG00000300719.1	658	590	878	1047
ENSG00000250711.1	469	469	469	469
ENSG00000300642.1	1088	1088	1524	1524
ENSG00000286656.3	1127	1151	1409	4412
ENSG00000251131.4	900	896	1480	4483
ENSG00000300615.1	1253	1253	1253	1253
ENSG00000177721.5	1591	1591	2234	2234
ENSG00000215068.11	1382	1373	2680	7003
ENSG00000272144.1	1047	1047	1047	1047
ENSG00000172262.12	1397	970	3340	8516
ENSG00000300674.1	381	381	381	381
ENSG00000278487.1	153	153	153	153
ENSG00000299874.1	1013	1013	1013	1013
ENSG00000177453.7	1406	721	2929	3619
ENSG00000249779.1	1103	1103	1103	1103
ENSG00000249888.1	308	308	308	308
ENSG00000247763.2	1362	1362	1362	1362
ENSG00000112972.16	2183	829	5350	6627
ENSG00000261604.1	1384	1384	2125	2497
ENSG00000293086.2	1069	726	3192	3327
ENSG00000188850.10	344	344	344	344
ENSG00000151882.11	1640	1430	3126	4524
ENSG00000151881.15	1616	1331	2950	3158
ENSG00000248554.2	1089	798	2781	10628
ENSG00000172244.9	1203	962	2502	3006
ENSG00000249855.1	1382	1382	1382	1382
ENSG00000172239.14	1289	1177	2780	3391
ENSG00000248092.9	1143	599	4840	7075
ENSG00000279557.1	1177	1177	1177	1177
ENSG00000249286.1	994	994	994	994
ENSG00000112992.18	3476	4167	6483	12018
ENSG00000224993.3	467	467	467	467
ENSG00000249276.1	339	339	339	339
ENSG00000212561.1	108	108	108	108
ENSG00000307542.1	577	577	577	577
ENSG00000070193.5	3622	3622	6113	6399
ENSG00000248464.1	1894	1894	1894	1894
ENSG00000251141.7	1048	1011	3144	10103
ENSG00000263556.2	294	294	294	294
ENSG00000248779.1	591	591	591	591
ENSG00000112996.11	1818	1190	4331	6180
ENSG00000272335.1	2517	2517	2517	2517
ENSG00000294562.1	767	767	795	859
ENSG00000301660.1	620	620	734	1055
ENSG00000248148.1	820	820	820	820
ENSG00000296515.1	992	992	992	992
ENSG00000287540.1	746	746	746	746
ENSG00000164588.8	4874	4519	9982	13755
ENSG00000250422.1	2068	2068	2068	2068
ENSG00000250017.1	2023	2023	2023	2023
ENSG00000305510.1	772	755	932	1054
ENSG00000250122.1	563	563	563	563
ENSG00000170571.12	2144	1617	4202	5240
ENSG00000298748.1	659	687	747	800
ENSG00000271455.1	283	283	283	283
ENSG00000213956.4	479	479	479	479
ENSG00000271752.1	408	408	408	408
ENSG00000151883.20	1618	596	7475	10097
ENSG00000301234.1	344	344	344	344
ENSG00000289056.3	1219	1219	1219	1219
ENSG00000301208.1	736	736	736	736
ENSG00000249405.1	794	794	794	794
ENSG00000270830.1	136	136	136	136
ENSG00000251601.1	382	382	382	382
ENSG00000251573.3	822	865	1364	3149
ENSG00000248918.3	762	762	762	762
ENSG00000304338.1	683	683	749	912
ENSG00000207060.1	107	107	107	107
ENSG00000278734.1	472	472	472	472
ENSG00000206606.1	107	107	107	107
ENSG00000295356.1	433	433	433	433
ENSG00000240627.1	482	482	482	482
ENSG00000259663.3	2569	1492	6762	7152
ENSG00000016082.15	1529	1212	2394	2817
ENSG00000288035.2	1101	754	2055	2483
ENSG00000249338.1	589	589	589	589
ENSG00000248891.2	432	432	432	432
ENSG00000251125.1	941	941	941	941
ENSG00000295579.1	1541	1541	1760	1760
ENSG00000300361.1	997	997	997	997
ENSG00000251873.1	82	82	82	82
ENSG00000249270.1	918	918	918	918
ENSG00000279470.1	454	454	454	454
ENSG00000248789.5	413	413	419	759
ENSG00000303782.1	484	484	484	484
ENSG00000298061.1	554	554	554	554
ENSG00000244621.1	293	293	293	293
ENSG00000250827.1	1552	1552	1552	1552
ENSG00000301558.1	738	745	811	1017
ENSG00000248898.5	903	593	2727	3964
ENSG00000294673.1	1049	1049	1165	1656
ENSG00000152684.11	2629	2629	4371	4371
ENSG00000213949.10	4427	3821	10736	18545
ENSG00000288539.1	2299	2299	2299	2299
ENSG00000251237.1	289	289	289	289
ENSG00000241809.1	571	571	571	571
ENSG00000249899.7	979	600	2162	2956
ENSG00000164171.11	4302	3602	7843	7896
ENSG00000286048.1	1942	1942	1942	1942
ENSG00000272123.1	453	453	453	453
ENSG00000164172.20	1972	1230	4166	6009
ENSG00000247796.3	2459	1972	5930	8074
ENSG00000213940.4	616	616	616	616
ENSG00000285831.2	2544	2544	4355	4358
ENSG00000296119.1	937	937	937	937
ENSG00000240052.1	437	437	437	437
ENSG00000302281.1	944	944	944	944
ENSG00000134363.12	1378	712	2538	2752
ENSG00000306075.1	195	195	195	195
ENSG00000306745.1	1701	1731	1763	1767
ENSG00000302241.1	507	507	507	507
ENSG00000164258.12	625	615	833	1174
ENSG00000250447.7	1453	1613	1869	2050
ENSG00000217791.4	1236	1236	1236	1236
ENSG00000272416.1	759	759	759	759
ENSG00000185305.12	1520	716	3328	3794
ENSG00000287087.1	1233	1233	1233	1233
ENSG00000222960.1	104	104	104	104
ENSG00000207627.1	96	96	96	96
ENSG00000241230.3	302	302	302	302
ENSG00000265421.1	66	66	66	66
ENSG00000279638.1	138	138	138	138
ENSG00000293676.3	909	801	2509	5938
ENSG00000251597.1	276	276	276	276
ENSG00000169271.3	679	679	679	679
ENSG00000178996.14	3475	3140	5223	6654
ENSG00000304063.1	678	678	678	678
ENSG00000304037.1	449	456	624	1376
ENSG00000304050.1	538	600	611	713
ENSG00000294127.1	1120	1120	1120	1120
ENSG00000280159.1	2431	2431	2431	2431
ENSG00000294144.1	1170	1170	1170	1170
ENSG00000305702.1	633	665	883	1986
ENSG00000287367.3	1323	837	4924	5630
ENSG00000232517.2	6996	6996	6996	6996
ENSG00000226810.3	1220	1220	1220	1220
ENSG00000296166.1	657	657	657	657
ENSG00000296132.1	699	697	848	1737
ENSG00000249843.1	351	351	351	351
ENSG00000289060.2	518	509	582	625
ENSG00000249016.1	441	441	441	441
ENSG00000164283.13	1196	1041	2096	2692
ENSG00000240535.8	774	794	1590	4140
ENSG00000113088.6	904	904	1506	1567
ENSG00000207229.1	99	99	99	99
ENSG00000251376.1	591	591	591	591
ENSG00000248029.2	567	567	567	567
ENSG00000249454.1	631	631	631	631
ENSG00000145649.8	896	896	896	896
ENSG00000164287.13	2257	2130	2984	4522
ENSG00000164294.14	1651	806	3731	4045
ENSG00000198983.1	91	91	91	91
ENSG00000207728.1	97	97	97	97
ENSG00000251856.1	92	92	92	92
ENSG00000298135.1	178	178	178	178
ENSG00000234602.9	1597	2091	2137	2141
ENSG00000305704.1	1640	1640	1640	1640
ENSG00000152669.9	1543	1543	1726	1737
ENSG00000251307.2	617	576	943	2431
ENSG00000067248.11	2636	2700	4664	4890
ENSG00000039123.16	1443	660	3961	6347
ENSG00000298331.1	444	444	444	444
ENSG00000271410.1	1216	1216	1216	1216
ENSG00000067113.17	946	824	1550	1935
ENSG00000279883.1	684	684	684	684
ENSG00000265135.1	77	77	77	77
ENSG00000250853.1	546	546	546	546
ENSG00000298357.1	585	585	585	585
ENSG00000298346.1	1376	1376	1376	1376
ENSG00000249410.1	670	670	670	670
ENSG00000297706.1	298	298	298	298
ENSG00000177058.12	1239	716	3509	8823
ENSG00000296426.1	1325	1325	1325	1325
ENSG00000152670.19	1392	1115	2847	3829
ENSG00000251368.1	196	196	196	196
ENSG00000199322.1	119	119	119	119
ENSG00000306255.1	493	493	530	597
ENSG00000306236.1	462	462	462	462
ENSG00000248854.1	1225	1225	1225	1225
ENSG00000164509.17	2795	2492	8239	11428
ENSG00000134352.21	5363	7093	9027	12060
ENSG00000262211.1	797	797	797	797
ENSG00000264281.3	78	78	78	78
ENSG00000249236.3	485	465	676	1648
ENSG00000227908.6	1504	1192	2385	3096
ENSG00000238326.1	104	104	104	104
ENSG00000164512.18	1326	1185	2471	2948
ENSG00000296884.1	815	815	1161	1500
ENSG00000253032.1	100	100	100	100
ENSG00000243592.1	553	553	553	553
ENSG00000223003.1	108	108	108	108
ENSG00000251435.1	1104	1104	1104	1104
ENSG00000212265.1	114	114	114	114
ENSG00000308414.1	975	975	975	975
ENSG00000248781.1	1327	1327	1327	1327
ENSG00000304463.1	671	694	739	1021
ENSG00000210678.1	126	126	126	126
ENSG00000249697.1	1227	1227	1227	1227
ENSG00000250787.1	295	295	295	295
ENSG00000248727.7	1433	1143	6798	9975
ENSG00000285997.1	919	919	919	919
ENSG00000225940.8	890	699	2478	5055
ENSG00000226221.1	438	438	438	438
ENSG00000234553.1	536	536	536	536
ENSG00000305434.1	407	407	407	407
ENSG00000305419.1	590	558	893	905
ENSG00000305452.1	557	557	557	557
ENSG00000306891.1	518	475	737	1676
ENSG00000306906.1	222	222	222	222
ENSG00000289709.2	3284	3284	5113	5434
ENSG00000228650.2	785	785	785	785
ENSG00000297204.1	557	557	896	953
ENSG00000297217.1	319	319	319	319
ENSG00000095015.6	5374	5374	7036	7741
ENSG00000237705.1	619	619	619	619
ENSG00000225230.1	914	914	914	914
ENSG00000155542.12	762	606	1396	2711
ENSG00000155545.20	2260	601	5240	5763
ENSG00000271828.1	1700	1700	1700	1700
ENSG00000235635.2	491	491	518	520
ENSG00000233943.1	632	632	632	632
ENSG00000295770.1	399	399	399	399
ENSG00000248652.2	207	207	207	207
ENSG00000250480.3	858	858	858	858
ENSG00000207293.1	102	102	102	102
ENSG00000289152.3	648	554	1306	1499
ENSG00000062194.16	2207	1786	4683	6472
ENSG00000303656.1	589	658	728	996
ENSG00000248586.2	2032	2032	2032	2032
ENSG00000250961.3	808	742	2203	4178
ENSG00000250308.2	1860	1860	1860	1860
ENSG00000169067.4	2794	2794	2794	2794
ENSG00000249436.3	1303	1177	3397	5363
ENSG00000296582.1	408	408	408	408
ENSG00000293693.1	1388	1698	1831	3503
ENSG00000287709.3	1507	1515	2273	4453
ENSG00000249198.1	526	526	526	526
ENSG00000301116.1	494	494	645	765
ENSG00000301133.1	166	166	166	166
ENSG00000299201.1	514	486	699	1902
ENSG00000249584.1	4069	4069	4069	4069
ENSG00000295698.1	1199	1206	1372	1945
ENSG00000307115.1	529	529	529	529
ENSG00000248132.4	963	1087	1416	3832
ENSG00000286853.2	604	604	789	1069
ENSG00000296424.1	545	545	545	545
ENSG00000248271.1	556	556	556	556
ENSG00000296446.1	520	520	520	520
ENSG00000304911.1	540	540	540	540
ENSG00000304894.1	802	802	802	802
ENSG00000293971.1	209	209	209	209
ENSG00000309769.1	380	380	380	380
ENSG00000308954.1	629	629	629	629
ENSG00000145632.15	942	591	2792	4647
ENSG00000175857.9	2578	3079	3132	3273
ENSG00000271257.1	406	406	406	406
ENSG00000297661.1	479	474	537	670
ENSG00000265699.1	67	67	67	67
ENSG00000250127.1	1184	1184	1184	1184
ENSG00000152932.8	2614	586	8861	9621
ENSG00000248475.6	565	579	641	856
ENSG00000240412.1	897	897	897	897
ENSG00000248733.1	451	451	451	451
ENSG00000298082.1	1497	1497	1497	1497
ENSG00000299847.1	310	310	310	310
ENSG00000295929.1	603	603	603	603
ENSG00000113448.21	2085	1040	8203	16321
ENSG00000247345.3	648	648	736	871
ENSG00000297222.1	149	149	149	149
ENSG00000297205.1	577	577	577	577
ENSG00000276214.1	691	691	691	691
ENSG00000251306.1	391	391	391	391
ENSG00000304951.1	653	653	653	653
ENSG00000202601.4	98	98	98	98
ENSG00000309959.1	962	962	962	962
ENSG00000248935.2	384	350	465	741
ENSG00000202017.1	105	105	105	105
ENSG00000213896.4	374	374	374	374
ENSG00000305967.1	1494	1494	1494	1494
ENSG00000214244.4	892	892	892	892
ENSG00000273701.1	217	217	217	217
ENSG00000152931.10	2746	2570	6029	12703
ENSG00000275634.1	250	250	250	250
ENSG00000305990.1	516	516	516	516
ENSG00000276233.1	131	131	131	131
ENSG00000035499.13	1305	1211	2504	3806
ENSG00000251303.1	460	460	460	460
ENSG00000287434.2	1047	1047	1047	1047
ENSG00000250148.1	1408	1408	1408	1408
ENSG00000164181.14	2137	1034	4165	4461
ENSG00000049167.16	2377	2081	9414	26458
ENSG00000215032.2	1643	1643	1643	1643
ENSG00000233847.2	452	452	474	478
ENSG00000164182.12	1421	696	4520	6912
ENSG00000279985.1	2322	2322	2322	2322
ENSG00000276945.1	531	531	531	531
ENSG00000188725.8	1736	1736	2888	2888
ENSG00000251279.4	847	666	2531	5156
ENSG00000249279.7	913	867	1863	6481
ENSG00000306853.1	459	459	459	459
ENSG00000306808.1	537	564	719	2714
ENSG00000288936.2	472	484	561	1691
ENSG00000130449.6	5518	5518	5518	5518
ENSG00000251682.1	591	591	591	591
ENSG00000307181.1	1942	1942	1942	1942
ENSG00000250461.1	744	744	744	744
ENSG00000213891.3	1204	1204	1204	1204
ENSG00000178722.17	1648	1252	5946	27592
ENSG00000303872.1	1185	1243	1317	2146
ENSG00000303917.1	643	643	643	643
ENSG00000248529.6	768	664	2105	4616
ENSG00000212215.1	95	95	95	95
ENSG00000251575.4	862	847	1321	1832
ENSG00000303846.1	894	871	974	1498
ENSG00000249878.1	1078	1078	1078	1078
ENSG00000248199.2	644	644	835	909
ENSG00000289916.2	823	771	1308	4580
ENSG00000251983.1	282	282	282	282
ENSG00000301259.1	683	683	683	683
ENSG00000301246.1	402	402	402	402
ENSG00000300323.1	523	523	523	523
ENSG00000068796.19	4523	3360	8764	13050
ENSG00000288643.1	759	759	759	759
ENSG00000086189.11	2306	2059	3507	10981
ENSG00000086200.17	1452	627	4365	7540
ENSG00000199279.1	107	107	107	107
ENSG00000268942.2	237	237	237	237
ENSG00000241991.1	358	358	358	358
ENSG00000240436.1	321	321	321	321
ENSG00000186105.8	1345	1171	2163	2163
ENSG00000299141.1	340	340	340	340
ENSG00000310377.1	380	360	423	571
ENSG00000217416.4	387	387	387	387
ENSG00000249579.2	571	571	571	571
ENSG00000307084.1	1547	1547	1547	1547
ENSG00000248185.1	300	300	300	300
ENSG00000287179.1	892	892	892	892
ENSG00000294317.1	727	727	727	727
ENSG00000178394.5	2562	2562	4572	4613
ENSG00000248285.1	219	219	219	219
ENSG00000309906.1	739	722	778	1136
ENSG00000164197.12	2364	1727	4945	5435
ENSG00000236068.2	1100	1100	1100	1100
ENSG00000186479.5	1891	664	4451	4628
ENSG00000242547.3	289	289	289	289
ENSG00000201869.1	102	102	102	102
ENSG00000304711.1	389	389	389	389
ENSG00000224296.3	535	535	535	535
ENSG00000145642.12	679	637	846	1314
ENSG00000153006.16	1969	816	6878	8460
ENSG00000153015.17	2978	1968	10941	49554
ENSG00000304095.1	346	346	346	346
ENSG00000300387.1	1056	931	1932	2199
ENSG00000300368.1	1142	1194	1558	3721
ENSG00000300404.1	535	535	535	535
ENSG00000207439.1	106	106	106	106
ENSG00000049192.15	2914	2032	7309	8565
ENSG00000248288.1	737	737	737	737
ENSG00000250732.1	658	658	658	658
ENSG00000205644.5	870	870	870	870
ENSG00000294488.1	1614	1614	1614	1614
ENSG00000250081.1	365	365	365	365
ENSG00000123219.13	915	725	1731	4309
ENSG00000113593.12	1160	838	2195	3777
ENSG00000113595.15	1421	793	3863	4654
ENSG00000207352.1	101	101	101	101
ENSG00000113597.19	1728	976	5994	6976
ENSG00000253251.3	936	936	1541	1739
ENSG00000197860.10	3167	3167	5448	5727
ENSG00000123213.23	2709	1382	8652	10939
ENSG00000251648.2	682	682	682	682
ENSG00000112851.16	5316	6207	8544	13363
ENSG00000296686.1	865	865	865	865
ENSG00000269961.2	570	511	693	963
ENSG00000252904.1	137	137	137	137
ENSG00000286314.1	3033	3033	3033	3033
ENSG00000285999.1	1759	1759	1759	1759
ENSG00000153914.16	2464	2087	9353	18240
ENSG00000253744.1	481	481	481	481
ENSG00000248846.3	1941	1941	1941	1941
ENSG00000251391.6	882	681	1916	4185
ENSG00000303761.1	418	418	418	418
ENSG00000286062.3	1345	1459	1507	2292
ENSG00000299991.1	945	945	945	945
ENSG00000250313.4	927	948	970	1348
ENSG00000304982.1	429	395	506	868
ENSG00000234838.3	490	490	490	490
ENSG00000069020.19	2343	582	10677	14654
ENSG00000248803.1	310	310	310	310
ENSG00000249057.1	658	658	658	658
ENSG00000299830.1	396	396	396	396
ENSG00000299866.1	367	367	367	367
ENSG00000229666.3	1058	1056	1074	2541
ENSG00000134061.5	2949	2949	5388	5668
ENSG00000307284.1	717	635	1151	1983
ENSG00000307312.1	576	576	576	576
ENSG00000307304.1	677	677	928	988
ENSG00000251206.1	509	509	509	509
ENSG00000286647.1	4144	4144	4144	4144
ENSG00000249364.8	1103	1030	2560	7544
ENSG00000250978.6	1122	1028	2570	2884
ENSG00000239870.1	477	477	477	477
ENSG00000249736.2	935	935	1229	1365
ENSG00000249238.1	2561	2561	2561	2561
ENSG00000250421.6	981	887	1565	2686
ENSG00000250669.1	405	405	405	405
ENSG00000249721.1	389	389	389	389
ENSG00000309199.1	577	577	577	577
ENSG00000249894.1	566	566	566	566
ENSG00000273860.1	252	252	252	252
ENSG00000302346.1	627	564	826	2728
ENSG00000302364.1	330	330	330	330
ENSG00000302403.1	824	824	824	824
ENSG00000253801.2	334	334	334	334
ENSG00000252108.1	86	86	86	86
ENSG00000213864.3	676	676	676	676
ENSG00000308477.1	775	775	1086	1174
ENSG00000253787.2	533	542	645	1651
ENSG00000145675.16	3358	2553	6975	16323
ENSG00000302454.1	345	345	345	345
ENSG00000307017.1	742	742	742	742
ENSG00000309850.1	851	851	851	851
ENSG00000248884.3	724	542	2844	9856
ENSG00000306210.1	569	569	659	680
ENSG00000249588.2	810	587	1329	1640
ENSG00000306192.1	573	519	995	2032
ENSG00000249352.5	943	828	1761	9129
ENSG00000250289.1	176	176	176	176
ENSG00000212249.2	134	134	134	134
ENSG00000250066.2	407	407	417	636
ENSG00000276309.1	314	314	314	314
ENSG00000249183.1	276	276	276	276
ENSG00000145740.20	1307	722	3992	5439
ENSG00000248664.4	936	965	1408	4890
ENSG00000220986.1	134	134	134	134
ENSG00000280894.1	132	132	132	132
ENSG00000134057.15	1044	780	2029	2433
ENSG00000295746.1	1275	1012	2497	3174
ENSG00000280187.2	3153	3153	3153	3153
ENSG00000153044.10	877	737	1354	2218
ENSG00000134056.12	860	1200	1315	1559
ENSG00000308592.1	447	447	544	544
ENSG00000134058.12	811	809	1455	2416
ENSG00000183323.13	2644	2273	4283	7980
ENSG00000213830.3	502	502	502	502
ENSG00000215006.4	321	321	321	321
ENSG00000271045.1	510	510	510	510
ENSG00000085231.14	924	743	1626	2140
ENSG00000273841.6	1664	1335	4640	7566
ENSG00000152942.19	1842	2126	3233	4159
ENSG00000152939.17	2667	2630	4423	5366
ENSG00000244717.1	254	254	254	254
ENSG00000249295.2	357	345	430	561
ENSG00000266477.2	269	269	269	269
ENSG00000197822.12	3484	3285	6438	11259
ENSG00000212260.1	105	105	105	105
ENSG00000290560.2	1085	993	2620	7878
ENSG00000183474.16	1290	772	4555	7980
ENSG00000290556.2	764	701	1358	5600
ENSG00000248477.7	354	354	354	354
ENSG00000250138.5	4320	4320	4320	4320
ENSG00000253203.7	423	423	423	423
ENSG00000248769.1	1087	1087	1087	1087
ENSG00000304041.1	402	402	402	402
ENSG00000296666.1	472	472	473	759
ENSG00000295602.1	1158	1158	2284	11430
ENSG00000295696.1	470	447	563	612
ENSG00000198237.8	633	633	633	633
ENSG00000251158.2	4317	4317	4317	4317
ENSG00000295663.1	348	348	362	551
ENSG00000295635.1	801	688	1801	2610
ENSG00000249230.1	298	298	298	298
ENSG00000205572.11	879	665	1907	3047
ENSG00000205571.15	908	867	1550	2973
ENSG00000285151.1	1597	1597	1597	1597
ENSG00000300022.1	1347	1364	2541	16207
ENSG00000179978.11	3544	3544	3544	3544
ENSG00000253492.1	295	295	295	295
ENSG00000300322.1	743	682	1237	1967
ENSG00000254701.3	584	584	584	584
ENSG00000300298.1	369	358	414	817
ENSG00000300355.1	466	466	509	769
ENSG00000253816.3	497	497	497	497
ENSG00000300146.1	394	394	394	394
ENSG00000300419.1	527	527	527	527
ENSG00000300191.1	671	582	1231	3127
ENSG00000291220.2	1130	1037	2265	7832
ENSG00000226259.11	1432	1432	1432	1432
ENSG00000300109.1	1157	1133	2585	10558
ENSG00000269983.1	718	718	718	718
ENSG00000291221.2	890	821	1859	7269
ENSG00000250687.7	354	354	354	354
ENSG00000293691.1	3510	3510	3510	3510
ENSG00000253333.1	371	371	371	371
ENSG00000293689.1	4314	4314	4314	4314
ENSG00000196302.5	418	418	418	418
ENSG00000300377.1	342	342	419	585
ENSG00000300398.1	563	563	563	563
ENSG00000304781.1	978	978	978	978
ENSG00000299490.1	279	279	279	279
ENSG00000297855.1	394	394	394	394
ENSG00000297805.1	1263	1232	3050	17098
ENSG00000253366.3	640	640	640	640
ENSG00000288349.2	3501	3501	3501	3501
ENSG00000297947.1	360	360	389	416
ENSG00000297919.1	528	470	903	1209
ENSG00000254335.1	295	295	295	295
ENSG00000172058.16	872	663	1889	3021
ENSG00000172062.17	1019	1045	1550	3097
ENSG00000285204.1	1597	1597	1597	1597
ENSG00000297885.1	1735	1735	2723	3401
ENSG00000249437.8	3678	4348	7093	10055
ENSG00000289810.1	1205	1205	1205	1205
ENSG00000145736.15	1229	1106	2077	6330
ENSG00000304332.1	1448	1448	1674	1729
ENSG00000230847.4	679	679	679	679
ENSG00000296380.1	746	746	746	746
ENSG00000251634.2	2851	2851	2851	2851
ENSG00000296329.1	1075	1005	2414	15478
ENSG00000296364.1	860	760	1678	2762
ENSG00000253900.1	295	295	295	295
ENSG00000215630.6	584	584	584	584
ENSG00000235558.3	423	423	423	423
ENSG00000296401.1	387	387	420	614
ENSG00000290836.2	887	687	1917	3788
ENSG00000250387.4	1147	965	2768	11126
ENSG00000169040.15	237	237	237	237
ENSG00000249981.2	606	606	975	1152
ENSG00000145734.20	6428	5511	11037	12400
ENSG00000253536.1	556	556	556	556
ENSG00000247911.3	195	195	195	195
ENSG00000303946.1	1682	1682	2567	2617
ENSG00000131844.17	3074	3453	5535	20778
ENSG00000164326.5	863	863	926	1104
ENSG00000295276.1	560	513	926	1578
ENSG00000295318.1	882	904	912	983
ENSG00000295300.1	590	590	590	590
ENSG00000278824.1	836	836	836	836
ENSG00000295615.1	521	521	521	521
ENSG00000308660.1	617	600	898	1216
ENSG00000301852.1	1167	890	2406	2596
ENSG00000301834.1	619	507	1019	1245
ENSG00000301150.1	531	531	531	531
ENSG00000285804.2	2344	2344	2641	4372
ENSG00000131711.15	3205	2067	11790	12540
ENSG00000264099.1	74	74	74	74
ENSG00000113048.19	2659	2718	7716	19524
ENSG00000244748.3	292	292	292	292
ENSG00000049883.15	2290	1546	11145	12115
ENSG00000244061.1	600	600	600	600
ENSG00000251108.1	847	847	847	847
ENSG00000261269.1	2485	2485	2485	2485
ENSG00000178175.12	2435	549	6262	6407
ENSG00000296791.1	394	382	486	968
ENSG00000296805.1	824	824	859	859
ENSG00000304196.1	979	979	979	979
ENSG00000304173.1	676	589	1355	3812
ENSG00000249085.3	1017	956	1674	6701
ENSG00000226544.4	733	733	733	733
ENSG00000223497.1	377	377	377	377
ENSG00000206770.1	110	110	110	110
ENSG00000083312.19	3367	752	11040	13099
ENSG00000263593.1	73	73	73	73
ENSG00000242602.1	318	318	318	318
ENSG00000272081.2	1501	1501	1612	2128
ENSG00000271926.1	640	640	640	640
ENSG00000157107.14	1614	832	4921	6067
ENSG00000251467.1	723	723	723	723
ENSG00000248930.1	580	580	580	580
ENSG00000306076.1	635	527	859	1133
ENSG00000157111.13	1245	1245	1247	1250
ENSG00000251599.1	449	449	449	449
ENSG00000250747.1	523	523	523	523
ENSG00000164325.8	1111	1111	1761	1761
ENSG00000287090.2	912	668	2321	5507
ENSG00000249743.9	994	971	1791	5183
ENSG00000251543.2	455	455	595	628
