STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0002454,ENSG00000116675,protein_coding,DNAJC6,9.938921444968079,11.206402738942506,9.698339069876821,9.693564230659888,8.461454271967007,7.604587227734436,8.313714811590348,9.526848180369967,10.473948853478259,10.129595170809996,9.79978896962143,8.661776658639877,10.377851228361259,11.229227421830787,8.689712078455239,10.82092376747196,10.476306225234595,10.341949588332705,9.111806907091937,9.604587706779627,0.0,8.649634711188261,9.324641562691221,11.54151105095028,10.215819883168333,9.348284554092702,10.949169118460814,10.450224321561073,11.54440094479995,11.46469999220834,10.244507992902438,10.837793154792154,10.504752822612186,10.495460262244444,9.981129203068475,8.792930646760071,11.09815087564335,6.997520553397101,10.948829936267453,9.05393668142661,9.60306812751051,9.557178575399238,10.120910366805855,8.958623267125434,9.926550391228428,10.547533288181063,0.0,10.892233863453955,11.069960112309628,10.898901341992596,11.412789192874147,11.125549750579735,9.188489062321505,11.108324267232058,9.050426958968748,9.214610084023306,10.646736267855205,8.375109912208043,0.0,11.878339181998415,9.494777789039535,10.504594460022282,0.0,10.15475757028473,10.125863258596468,9.538740641015483,9.312702913222886,9.94470359383556,10.347635424118057,9.332567763367878,8.884605536719723,11.378219603706105,9.946596682780852,12.57928791292863
-,hsa_circ_0005567,ENSG00000085832,protein_coding,EPS15,9.524373799027899,8.455021553603327,9.02130870977667,9.78092458050547,10.043685640324474,9.18459956795914,8.897165132845815,8.94286321019116,8.891013692694807,8.432050190869491,9.285909323087264,9.82972129397712,0.0,9.645466326041708,9.910106602400521,10.318755696574359,9.362010038376438,8.230172860157705,10.6950299340733,8.913849938456664,10.335564075366571,10.335211113028127,10.323516136244232,10.313342571172953,8.954482856446557,7.546452554432546,9.7277493067039,9.229206180860249,9.897732759922942,9.88075803688652,7.550594324704868,9.398571246937475,8.58153099787492,9.910997359863465,8.98255592880966,9.943143667135477,8.516475176044016,9.21101452670972,10.364232326748471,9.6379941104508,10.602140288490478,9.779297394114026,8.760374823127314,10.416208410630365,9.249367692398083,9.449098841562405,9.119945566236666,9.408172727003318,9.371029569991098,0.0,9.414375784233426,8.905523061814927,10.549547282203232,8.112891426593219,9.727478137454359,9.865803495812429,10.161669350246775,9.59501719167065,10.605374161867744,8.765796929376528,10.079073574011112,10.089887943554896,0.0,9.833145834476431,9.763662039924862,9.054089472643373,9.312702913222886,8.269848746306831,8.088802253395365,10.109242687435156,9.69065169290575,10.504202071221451,8.364555244499575,11.435183343713396
+,hsa_circ_0006258,ENSG00000136021,protein_coding,SCYL2,8.940390506291182,8.776127191456668,0.0,9.01653732218677,10.780104387040216,8.187076771323843,9.895651366706426,9.815999167630624,9.305291273314445,9.015619653768473,9.478265472254776,8.982992134851168,10.01559090186227,10.38171119731179,10.102564235534105,9.734357878659935,7.78142577736851,9.642204435311594,8.114412191568853,9.119901940661999,9.529046287318959,10.407912531019466,8.740803611171732,10.12085946027256,9.631463818548717,10.627089883694715,9.879582240798674,10.102582227518505,9.450823633461386,10.617111390447818,10.00371610306648,9.176535045199161,9.579646785396731,8.107383920875295,9.245114916149518,9.86922021595851,9.32214067850893,9.310387901185468,0.0,9.6379941104508,10.187412135191957,9.557178575399238,9.706304675528065,9.764734904595446,10.09631066467966,8.964497383311308,9.82943021954668,8.672622040512374,8.956718148253062,0.0,10.52871408711291,9.64128476779632,9.550509557908791,9.332302851700417,7.73257456410009,9.991205520336067,9.647635873465564,9.78742906793656,9.490976942630143,10.348548127072725,9.23214326481242,9.675291636604863,10.042672760661288,9.833145834476431,8.957551326972462,9.900879618579484,10.481366990725045,9.530153988882194,10.347635424118057,10.69376974292256,8.470585146257465,9.505195061888012,9.821198704648413,9.510642000270005
+,hsa_circ_0001519,ENSG00000112893,protein_coding,MAN2A1,9.813524175745203,10.539337172071399,9.283880299545292,10.692692821544622,10.680627314203102,10.298741142733059,9.119125211622059,10.056761010431641,9.889493454889317,9.015619653768473,10.477253765621652,10.906889153665603,9.530721462348149,10.38171119731179,11.423704796169236,10.434146020095692,10.360913399211064,10.811126068657902,9.433213380038787,10.966024874019684,10.335564075366571,10.886266269879568,10.908103299636336,10.927658991038028,10.630554068776448,10.86141829717192,8.881112952930781,9.643642593436567,10.690641888678055,11.10227574923027,10.129129875602437,10.175287891611957,10.504752822612186,10.626617891191488,9.467167656903257,9.42919843516177,9.973397549881831,10.687500498710428,9.686816993320386,10.052578860869012,10.602140288490478,10.430776959351393,11.07963894490248,7.961520104568098,10.925808967104423,10.341230701771082,9.747061332847945,10.544517565988098,10.369939768058613,0.0,10.915507404180765,11.225042374882964,9.550509557908791,9.110283391916543,8.315274208674813,10.493288889889126,10.539890284289404,10.10903061713554,11.296899038866846,11.085071053615607,10.230943287324976,10.6744091169844,0.0,8.834726590123232,10.540577927370872,11.31497363327421,10.481366990725045,10.032080318956918,11.51694518354396,10.611358818403737,9.205923021946484,11.311131216537598,10.82040109722717,10.99479681330993
-,hsa_circ_0002802,ENSG00000196418,protein_coding,ZNF124,8.356895572505234,8.455021553603327,9.505942047053676,8.281427632916417,10.332943716192121,9.768735388095536,9.632919841194248,10.356067296033183,8.307569829516884,9.015619653768473,10.284753260642528,9.82972129397712,9.209280905070056,0.0,9.910106602400521,8.322140482842116,9.362010038376438,9.22776862210547,9.433213380038787,9.67161766706388,10.697886021729987,6.810947733224588,10.545747710682274,8.900193556907743,10.331203780096747,10.240347417736645,10.257740392030588,8.645445102752364,7.994995217913961,8.88228750265764,9.130417558081508,9.760666229997643,7.265240820162542,9.56348269007663,9.659557921913198,9.42919843516177,0.0,8.989027773199604,10.364232326748471,9.860127835550701,9.60306812751051,10.293377951429294,7.955512916216332,11.043866948350406,9.249367692398083,9.227050381328938,10.906597910772142,8.08942622522471,0.0,0.0,0.0,10.488478523748565,8.966508691484352,10.693504579898562,10.534103526660799,9.72845458594415,10.009806197386938,9.110336356652764,12.489221534794847,9.180005587164787,9.3694286850627,9.827118269308645,10.627179249476793,9.833145834476431,9.416191300341236,10.430929927668174,8.635991569275946,8.532103917882587,8.764885624745045,8.848035717729887,9.69065169290575,8.507178995177538,8.94805795329462,8.19167758411379
-,hsa_circ_0052318,ENSG00000196724,protein_coding,ZNF418,9.35469366189715,9.774480869442508,10.019919815929164,9.1537875829162,10.332943716192121,10.405574532425485,11.01031282091217,10.525869987030648,10.211117309887202,10.33587432580538,10.477253765621652,9.245551265938126,9.209280905070056,10.519116412764495,8.689712078455239,9.904094677056882,10.682622066198949,10.101143578627857,11.569103424381701,8.215278479459858,8.117259699363636,8.066467253377379,8.740803611171732,8.637762944560345,9.631463818548717,10.347177427932142,8.146185785169287,10.549691246704048,9.57618270977156,10.295412916235827,8.132989480183937,10.677421216990892,7.265240820162542,8.428265378209234,8.661340668041529,9.52859458991811,9.514503994080634,6.997520553397101,8.36751220118155,9.05393668142661,10.187412135191957,10.556220739127795,11.016474966250263,8.958623267125434,10.09631066467966,10.225846158522325,8.661485983529118,10.2552255902665,8.956718148253062,0.0,9.151764174910218,11.318114110128947,10.37974260033041,9.332302851700417,9.897214036170226,7.413313149522332,9.162928327112525,9.37293564727708,10.075270968385075,8.182490684471889,10.15700588748048,8.828705639512563,11.04198868873975,9.15602259058006,8.765320747061358,9.31667146152712,10.896152172915306,9.752267633665308,9.932966944149884,9.846469485669457,9.69065169290575,9.919736151266603,9.532046438145674,9.773346732338474
-,hsa_circ_0009043,ENSG00000144036,protein_coding,EXOC6B,9.938921444968079,8.041353774973034,9.283880299545292,10.780104387040216,9.873931486210521,10.685494742630071,9.311445947597255,9.526848180369967,10.30415064428041,9.59965271477442,9.478265472254776,9.245551265938126,9.793430751553823,10.229828249355634,9.687964069597665,9.319884841252762,9.362010038376438,9.811928818952879,0.0,10.568918040158493,9.114659556606828,10.177798689029872,9.324641562691221,10.670645664162306,10.215819883168333,9.540652930135721,7.563767273903524,9.229206180860249,10.312392115376756,9.296560471732828,11.187353515277607,10.759834434774346,10.064534813842283,10.3511755458856,9.82928470439936,9.52859458991811,10.420473782265882,9.862205733709946,8.951017900420633,11.373691649587284,11.601676145114412,10.141502589269988,9.951147308509972,7.961520104568098,9.512006963100305,9.641485894850618,7.6650445225081825,0.0,10.177450426517407,0.0,11.582655398151735,10.640381191923195,9.839666330922977,10.10897760443996,0.0,10.727604004468054,10.29905836705692,9.78742906793656,0.0,10.500440566344922,9.909315280393805,10.6744091169844,0.0,7.8378829148020905,8.957551326972462,9.900879618579484,8.635991569275946,10.698994556554803,10.406484824510699,9.110548235114905,9.883078527727328,10.918991216005605,9.532046438145674,8.774994348335584
+,hsa_circ_0008199,ENSG00000130638,protein_coding,ATXN10,7.943324148810913,9.038613032002557,8.700074560722527,9.279107378515205,10.043685640324474,8.187076771323843,7.318241863120142,9.941396665884943,9.305291273314445,9.59965271477442,9.478265472254776,9.245551265938126,8.795055602527105,10.759973255652117,9.103875838047209,8.322140482842116,9.584089219288122,9.22776862210547,10.280282492769503,9.020551472911906,8.530997713037683,9.869972916350813,0.0,9.837348132780862,8.954482856446557,0.0,9.7277493067039,10.102582227518505,8.992164887716356,9.618029653950881,8.132989480183937,8.913999199084364,9.957723240693891,8.912495117671027,8.98255592880966,9.791303399417664,9.32214067850893,8.86375498399036,8.951017900420633,0.0,0.0,8.559092342266252,9.344227932796901,10.27881046343266,9.512006963100305,9.227050381328938,9.65970341706986,0.0,9.371029569991098,0.0,10.413318250555378,0.0,10.080432180903507,0.0,10.896457377298601,9.576640442521425,9.162928327112525,10.246415378671179,0.0,8.182490684471889,10.368337672703907,9.091211115982826,0.0,10.15475757028473,9.763662039924862,9.054089472643373,9.120381894815589,8.946166782098738,9.932966944149884,8.848035717729887,9.468550211050443,9.727303841339834,9.683854649480612,9.189208274821361
+,hsa_circ_0002570,ENSG00000180488,protein_coding,MIGA1,8.356895572505234,9.038613032002557,9.505942047053676,8.503157505113345,0.0,9.18459956795914,9.119125211622059,9.357167623665365,8.628586933721074,9.429960129402643,9.478265472254776,7.6653344815977285,0.0,9.645466326041708,10.272343429730288,9.734357878659935,0.0,8.230172860157705,9.433213380038787,8.384664010055165,7.534892663639163,8.181530428316146,10.06070688594516,7.903210000525095,0.0,8.128840322251907,9.7277493067039,0.0,8.315791846952076,0.0,8.867897903600458,9.176535045199161,7.847073865123273,9.274399718877348,0.0,9.708937010481597,9.1001238547532,7.729962887177085,8.951017900420633,9.6379941104508,0.0,8.973173275443324,9.536595529629844,10.126936397504533,7.930990952122637,7.64689474524274,9.245260351367145,0.0,8.373206707274337,0.0,0.0,8.322064009965004,9.188489062321505,9.110283391916543,9.897214036170226,9.214610084023306,9.647635873465564,9.78742906793656,0.0,10.637853548549355,9.816305891451583,8.828705639512563,10.042672760661288,9.418635446217516,8.543480804582634,0.0,8.898421439660588,9.267509779745492,10.286283017760718,0.0,10.204701026770316,0.0,8.364555244499575,8.774994348335584
+,hsa_circ_0006156,ENSG00000075420,protein_coding,FNDC3B,12.44021084605369,12.754894057274416,13.3405967621059,12.215686183608385,11.627736613438557,12.182428520295687,12.718778475125331,11.970035629982933,12.873057042264163,12.5366343256335,12.498858438214295,12.766941498268453,12.730615803939946,12.989616073382482,11.85652804283057,13.05476082243332,13.217948346232312,13.066830772754972,12.568865995730311,10.637586614752422,12.199824256127648,11.359305203392344,13.492440021062459,13.885950781763498,13.706567262252573,12.445863729011975,12.965693103644218,12.686450828178224,13.865942573300098,12.966870001661048,13.284490127786684,12.1743518183981,13.311256390655933,13.960214638643114,12.465383020530489,14.410978430636433,12.512776997773896,11.467821829571974,12.720903094936858,10.222352914445082,13.356236938329475,13.014868200262482,11.473758468816479,12.043525235937144,10.626419816942615,12.617187997517922,11.680725991724358,13.015031298317508,13.251640121425128,12.48336003723706,13.634765789883417,12.744024025776396,13.673390542544553,12.998617854070535,12.87571440669808,10.213395427964581,12.393338224122827,12.808364554960479,12.83494289478865,11.178138950952851,13.047535980547217,12.843647340852298,12.500984819938523,12.416789714458238,13.114680500513586,13.706832569387638,12.143641346506707,11.725024873914954,9.763226416972884,12.752001303404871,13.324634027658565,12.895715143524821,12.489705309760668,12.83078896118144
+,hsa_circ_0000982,ENSG00000219626,protein_coding,FAM228B,11.353040020697845,8.776127191456668,11.156665197267754,11.050053470763986,11.396490353469025,11.455650354848206,10.632011009401962,11.712947957069888,11.210508637563489,11.428390593831741,11.061878873076763,10.566052596428419,10.792617639299237,11.059377537514509,11.423704796169236,11.540502495376996,11.023474176755753,11.54777043759686,10.6950299340733,10.299024402054462,10.697886021729987,11.902754494066084,10.323516136244232,10.442528399163894,11.759342981211004,9.348284554092702,11.257151079473823,11.166027785470073,8.992164887716356,10.465210355148223,11.63079639695998,10.175287891611957,11.77980432702942,11.00973359300492,11.243330700177395,10.527617580384659,11.320449278258533,9.987607436475933,11.685503551008921,10.752495999865436,12.186483898187824,10.877957190425846,10.904638249786007,8.5445520267672,11.247588731432447,11.769374780673353,9.245260351367145,10.669967949285748,10.829074025056993,12.22037601986873,10.828091245245268,11.318114110128947,11.079765784896242,9.846204450668361,10.72662697992079,10.575695444844344,11.59383550437032,11.69312196783535,10.605374161867744,11.347994771317595,9.996689866959942,11.311523721143882,12.363506184726624,10.417581031519076,11.4146067054205,11.253597709091073,9.634177202438162,11.153325840638633,10.66934206210356,11.65270462859622,10.582930504086157,11.166801072922574,9.683854649480612,10.509652752884248
+,hsa_circ_0012152,ENSG00000187147,protein_coding,RNF220,13.522535990763036,13.83470761197908,14.383169533938561,14.138984082190992,13.457483891034785,14.081054627041233,13.479224851771123,13.730111733133082,13.660672526044873,13.767820472476915,13.851378393634668,13.647007195859793,14.039817242593209,12.582498532796349,13.8562362268045,13.500971941761168,13.893889276660087,13.559380619476107,12.724119991597654,14.825175508754885,13.6971258487624,12.590089075414191,13.691732676549433,13.462083262600991,12.330363623922784,12.124000277870346,13.242771177170656,13.271340372729254,13.730902095442993,12.786321782648029,14.3045010764389,13.233083192981665,14.221691813077229,13.021179914854692,13.886686913805766,12.923715746145538,13.455173085021663,14.568700715229935,13.00716881388066,14.716609263173988,12.508350089368157,13.014868200262482,14.230534988472893,13.33090005419747,14.554483739868672,13.163397645912138,12.25812603500241,13.150367543526349,12.539016576263263,14.421773259059297,13.1493843311917,13.099073100046025,13.09306999775958,12.998617854070535,13.295774400942097,14.139614381832855,13.330474338068994,13.873354578695366,14.113542845702852,11.178138950952851,11.367791856971467,13.258635772077682,14.713783324161545,12.153808076600674,13.438592228274791,14.827526447885845,14.051984383676805,14.167319009149423,14.394627479762224,13.862920294839007,13.496384591491514,13.275943359069037,12.44789251172501,12.887364873143465
