STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0001687,ENSG00000105926,protein_coding,MPP6,9.617878889170761,9.694756456164743,10.079889726117061,10.038123598349637,10.053482803831631,8.892947417904727,10.051461751141405,9.859363506541525,9.680268507221745,10.313705360216352,10.093843048921961,9.958891159554407,0.0,7.215516162235142,9.331376044936254,8.72265126412471,10.39405273835012,7.630952968666386,7.540727343117486,9.137686864427128,9.223894377154755,9.79245785758998,9.294075661656597,10.239141756517752,7.590621136565156,10.645636668342085,7.1067145407503975,10.235653261808555,9.707732985028459,9.508859000586439,9.720965111234298,0.0,9.3699823031554,0.0,7.975500624019335,9.897440401161305,8.539025966503592,10.732569139001308,9.804329423712934,8.24220083283935,0.0,10.536173529480987,0.0,10.631472137000236,8.375705182126115,8.521739107819238,8.723553452029543,8.7235838009458,9.640070393621219,10.239592239073428,8.900994584983275,0.0,8.49168885556846,9.958865106437095,10.04191356819633,9.828066592156835,8.760152434193941,10.424976166460896,8.628018925341975,7.526228971045578,10.612818036092381,9.102624088492815,9.682181505731121,8.500754959979576,8.681239850959084,8.179579889904135
-,hsa_circ_0064555,ENSG00000182568,protein_coding,SATB1,10.970397763537482,10.394526460124743,11.330655154374142,12.224679265770426,12.65900521134685,12.259437507125504,12.256847284276944,10.751731290995151,12.951709622464021,12.120250377944682,11.525971007789536,12.493743887902191,8.691491680199947,9.208217435431425,12.329415153220193,10.847127497677342,12.371878758572484,12.456802931331106,12.46395118572671,10.551122676248154,10.338071856151823,11.15403340017671,0.0,13.137580812976191,12.198133931298377,11.77639167711805,11.09686779309738,11.694323229700172,11.525923769591513,10.315364989008799,11.230816919527937,10.358311024344589,12.000420667131246,11.179531316346788,11.057896891965893,12.628458998558989,12.409876428270389,11.732145122145559,12.025453513389198,12.595213539803588,11.833931730658854,9.95169672770957,0.0,12.108936330245871,12.729119673437017,9.689481724163722,12.929774783215937,9.721876377986666,10.831698052561102,12.47965915942521,13.942459261243927,9.497063126071627,11.225243669970707,11.82031021733099,0.0,7.832820352041038,12.441578731948486,11.478879710814116,13.07079167708111,10.519364695886624,12.213650841970086,11.322953093625827,12.265679853004055,11.770198210464196,11.263270642481485,11.082151540873996
-,hsa_circ_0006324,ENSG00000213047,protein_coding,DENND1B,8.771350142951176,9.017728684788226,10.594062947906876,10.452818021989138,9.402181675223066,10.213053480452755,10.598520162967263,10.3734706623488,10.679389027713988,9.899045660750481,9.941986631938008,9.958891159554407,10.563420677097143,9.907718743256225,9.523741158614435,9.560679172607792,11.06108025444641,10.325220959354503,9.704613503918777,10.010991295117822,10.222687516033098,10.154666366549952,8.87980401014655,8.862538748630833,0.0,9.713569334069371,9.420244290037546,10.235653261808555,9.941939425756418,10.093161262766387,9.8583132163239,9.680898390626874,9.048599196072768,9.595812307905282,9.29398538577579,10.557398148158084,10.651516579608902,0.0,9.442220279524253,8.463912438907562,8.083975667517997,8.953152844233854,0.0,11.408700725159752,10.459842722960397,9.84131008410026,10.180811590226108,10.399307478160974,7.8372286729953355,9.95035077558816,7.9040093559926605,9.981919406150086,11.032684677227454,10.084275180893208,0.0,10.914688906173973,9.95092463071,10.184158855636712,9.474394232503151,9.394995011345005,10.003249364216543,9.517005366317068,10.459057193411931,0.0,8.681239850959084,10.345629510905523
+,hsa_circ_0005955,ENSG00000157540,protein_coding,DYRK1A,10.254652898372617,11.015639661089008,8.497590735901614,10.867598160988337,9.916115034577425,9.307226016671486,10.257731348950815,9.859363506541525,10.553938120470816,9.899045660750481,10.578892639560015,10.636419360480414,11.562943906107387,10.251354514911695,10.330255861758504,10.811957406961488,9.766606202748518,9.947046657427771,9.993805723378358,10.458077373508084,10.097266390324299,10.072278654735873,8.87980401014655,9.539447891805773,9.90654907356009,9.424444510632329,0.0,8.6530819061534,10.941205870273608,10.093161262766387,10.099082177498305,9.680898390626874,10.631744269589877,0.0,9.971195171957559,10.586525346237375,9.274439298053046,10.247481435611297,9.956171155041266,10.177274334971251,10.539050554697711,8.953152844233854,11.902658197210839,9.824799147061308,10.895674591426097,9.327410766793747,10.720991505278654,10.486707480074825,10.532320437211329,10.239592239073428,8.48696270952631,9.759764740190194,10.225846158522325,10.405937463385403,10.04191356819633,10.287065273072923,10.705218160753855,9.89492777755446,9.888924607950052,10.578219066512771,10.147505389983507,10.516020474131258,9.874607055361956,10.083059790977206,9.165662191682337,10.175843095311892
+,hsa_circ_0001258,ENSG00000100239,protein_coding,PPP6R2,10.354109842510734,9.502360050043883,9.388832087042623,9.453847004251998,9.594560198699748,7.895979034199283,9.159541780710585,9.374557801332676,9.09618495019657,8.731008175774928,8.359954533188159,0.0,8.691491680199947,8.53160823266306,9.523741158614435,7.47941179547605,6.902588891287951,9.795205949829985,11.487657259114076,8.875164623251438,8.226305074879036,8.572232957902177,9.294075661656597,9.125056487074737,9.584996720520676,8.578126297322063,9.420244290037546,8.23923849487752,7.213261496979088,8.831974763955788,8.57104991124098,9.680898390626874,8.634469552556117,10.594879789190742,0.0,9.114261172484888,10.857847864206898,0.0,8.957622764775927,10.460844788092231,8.667164791463668,8.953152844233854,0.0,0.0,9.373531814808764,10.104082349984195,9.529444961646435,8.98604929028893,10.154101032273923,8.36830175383757,10.898729365199552,9.17563407486459,7.908728935567186,9.085603508737467,10.626419816942615,0.0,9.411018657018982,8.312992738901814,11.05800400667158,9.105964512645649,9.078514532280519,9.102624088492815,9.682181505731121,9.2361265398849,8.681239850959084,10.875803036480338
-,,ENSG00000140396,protein_coding,NCOA2,9.033834163731283,9.502360050043883,8.27586342455868,8.455902769669457,9.18014458324865,9.307226016671486,7.358480038783311,8.055886216758369,9.90240970340207,9.53690723147072,8.773893829136796,8.960340036427954,8.108272921986705,10.251354514911695,9.109356824793894,9.473335726147338,10.554404548925863,9.211055104292578,9.342537339732095,8.554004434597646,9.223894377154755,7.989164370941719,8.296371986401109,10.997645253163638,10.391546361612942,10.57529236836239,8.684681819615033,9.651288918999095,9.205951325728687,9.678563956085886,8.401599009927368,10.817442874544103,10.747151540220678,0.0,8.972631750763643,9.750761076971667,0.0,10.09561020211127,9.442220279524253,9.461868063296118,0.0,9.95169672770957,0.0,9.994547382236574,8.69676432293885,8.842881924330259,10.421628457849113,10.858447727707901,9.41797929202604,9.36611719639052,9.484950760428202,9.497063126071627,8.229455815623297,9.307616532614945,0.0,10.287065273072923,8.538314474084725,9.532790581908136,9.474394232503151,9.520347308475456,9.456410213339316,10.42297675014087,10.044361289464398,8.500754959979576,10.263857461118445,10.760389798542773
-,hsa_circ_0002439,ENSG00000090447,protein_coding,TFAP4,10.03245728177369,10.394526460124743,10.146943330459765,10.18998947132888,9.916115034577425,10.306086916870004,8.354077696772887,9.053172968887496,9.417585743127193,9.314838462980443,9.941986631938008,8.225304017401863,8.691491680199947,8.668757298060381,9.523741158614435,9.560679172607792,7.896547077924448,10.325220959354503,9.993805723378358,0.0,8.961342433229479,8.572232957902177,9.294075661656597,9.539447891805773,9.90654907356009,8.840531422068816,9.90506936046255,9.236849329731598,9.205951325728687,8.831974763955788,10.256487375326758,9.359409642690794,0.0,0.0,9.55663669124149,6.5422563371093805,0.0,9.733416799032435,8.222590381033658,9.355110221934824,10.779909473277323,9.688953662777395,12.487495090584538,0.0,9.95776913157062,9.84131008410026,8.309653137042018,7.98889163191127,8.834070915075296,9.36611719639052,0.0,8.76142793163439,9.364335030229082,8.501968113958611,0.0,8.415672004169595,9.121982900309593,7.730296672814382,7.893482317837627,9.520347308475456,7.347762070804623,10.516020474131258,8.46212864355981,10.083059790977206,10.678601580914991,0.0
-,hsa_circ_0001314,ENSG00000163946,protein_coding,FAM208A,9.90705162509148,0.0,8.859273524715162,9.19122398591719,9.402181675223066,8.630519845184518,8.354077696772887,0.0,10.553938120470816,9.314838462980443,0.0,7.642749862055129,9.427060761289539,8.53160823266306,8.525699768516205,9.473335726147338,9.008760500504225,9.433099729320334,9.704613503918777,9.137686864427128,8.961342433229479,9.444978175876745,8.296371986401109,8.862538748630833,9.170585240270496,8.257141609709509,9.557556372956643,8.97429307355666,8.20839216743939,8.09711816930656,9.399464331352204,9.680898390626874,10.047236340354859,0.0,10.292835779345282,8.530599687965365,0.0,7.930292722506258,8.957622764775927,8.977259334041948,9.66538923215067,9.95169672770957,0.0,0.0,9.543215128764647,8.108009456719087,9.891581152116206,9.98462601676429,9.640070393621219,7.785520507663936,8.900994584983275,8.76142793163439,8.49168885556846,7.50594212280223,0.0,0.0,8.538314474084725,8.312992738901814,0.0,10.458006887428244,9.215775443526667,9.517005366317068,10.196227754482553,9.72086967857284,7.364573866237402,9.498519323827107
+,hsa_circ_0007592,ENSG00000120158,protein_coding,RCL1,9.90705162509148,9.017728684788226,9.59499599458409,9.453847004251998,10.50057970635016,9.307226016671486,9.521551135511334,9.053172968887496,0.0,8.731008175774928,9.77224495510405,9.80704912430341,8.691491680199947,9.208217435431425,9.109356824793894,9.380361623907234,8.310070162082415,9.947046657427771,8.857999134022975,8.875164623251438,8.640137728820624,0.0,10.100445324544761,9.998350672330394,9.584996720520676,7.843675086264515,10.419191050959752,9.821014562025475,8.20839216743939,10.899950025485477,7.987982876954765,10.16582294311007,8.634469552556117,0.0,9.29398538577579,9.643974680283238,8.539025966503592,9.511306820399072,0.0,9.561267342080384,10.079982499949883,0.0,0.0,8.412410546078785,0.0,10.21945873166226,8.309653137042018,8.98604929028893,0.0,0.0,8.48696270952631,9.497063126071627,9.811210178541504,8.823100091782917,0.0,9.150946692959018,9.536372926793248,8.726895684273753,8.890445444979472,9.394995011345005,7.76058366452116,9.517005366317068,0.0,10.234929872333348,8.360190108368045,10.497521726085749
+,hsa_circ_0001821,ENSG00000249859,lincRNA,PVT1,9.617878889170761,8.282617464547613,8.859273524715162,10.18998947132888,8.596425046558116,9.114906230689074,10.350767101974203,10.051814429018053,9.680268507221745,10.313705360216352,9.357757289920322,9.6373254203225,10.426012488640913,7.535501537569781,9.693448372506557,10.738935633057709,9.47746760028988,11.20922823756528,10.926017587285148,11.305618384199446,10.544374117499409,10.89112560983607,11.614164061484319,11.181985150817662,9.392619969710957,9.713569334069371,9.682927701607017,9.821014562025475,11.525923769591513,11.93351101266804,8.985138742608262,10.16582294311007,9.048599196072768,0.0,8.558551176588011,9.943196818637524,11.594502470508488,10.09561020211127,9.220173462966631,10.046148461197589,11.779499146177914,9.688953662777395,10.903034953650984,11.071805377545965,9.543215128764647,10.518792107330082,11.720564071489633,7.406765883950762,10.919114328060754,0.0,10.59934345734531,8.76142793163439,11.112817800509735,8.501968113958611,12.625735168323207,11.733792771209162,9.121982900309593,11.424451367458472,11.432244843340314,10.104654808504424,9.842950060455806,10.323516136244232,10.87383844310332,11.234331166128149,10.35689352623231,9.76122127372133
-,hsa_circ_0006665,ENSG00000148481,protein_coding,MINDY3,9.90705162509148,9.694756456164743,9.687988801136067,9.86837010413783,10.178900547410159,8.630519845184518,9.810700814467971,8.639040452656399,8.682025859454406,9.314838462980443,9.095162600536044,9.222891644961985,8.108272921986705,10.416285797460866,10.981925003259363,9.68251479172281,10.21362343808359,9.625483904997095,10.621337467546134,9.359713342513786,9.638328572070067,10.569387417355543,9.615544052664303,8.862538748630833,9.170585240270496,9.713569334069371,10.18491171892399,9.458900118547582,7.6258663858341365,8.510837905224415,10.9216324021066,0.0,10.953490495771186,0.0,10.140960465194935,9.750761076971667,8.953093497385382,9.248667741476957,9.63460609953986,10.046148461197589,9.66538923215067,9.688953662777395,0.0,10.283796846192395,7.962114777577239,9.519775109850743,9.044798805835804,10.64706631140882,9.15536662813001,10.239592239073428,10.898729365199552,9.759764740190194,9.489683491235631,10.199650168572337,11.363020305611942,8.415672004169595,9.758487770810547,10.309586396984406,8.628018925341975,9.520347308475456,10.278639314420358,9.324641562691221,9.460081736857006,10.083059790977206,9.165662191682337,8.762882787833961
+,hsa_circ_0001614,ENSG00000112701,protein_coding,SENP6,10.61696052967159,9.280299124475023,9.59499599458409,9.86837010413783,10.29428202531817,9.307226016671486,10.350767101974203,0.0,9.90240970340207,9.729309522120593,9.095162600536044,10.337068219866081,9.427060761289539,9.851195291436111,9.693448372506557,10.79404553031809,9.629268297247227,10.325220959354503,9.85644368708812,9.137686864427128,10.637423142218895,10.23260226358804,9.615544052664303,10.997645253163638,9.170585240270496,10.061124383509036,9.420244290037546,9.651288918999095,10.14338196058215,9.967750446530044,10.205903423367777,0.0,10.368891709538335,10.594879789190742,9.29398538577579,9.643974680283238,8.953093497385382,10.732569139001308,9.63460609953986,8.24220083283935,10.886766066181439,8.953152844233854,0.0,10.283796846192395,8.95921913515195,10.21945873166226,9.529444961646435,10.569113780780913,10.639166056613382,10.480416742072588,9.707055531281615,10.17438614184337,10.296178117390662,10.405937463385403,0.0,8.829652919855082,10.120687664006871,11.247642068245383,9.304722726145034,10.393923169880138,9.456410213339316,11.27050653108101,10.196227754482553,10.613165200519367,10.526696287259773,10.175843095311892
+,hsa_circ_0004372,ENSG00000152520,protein_coding,PAN3,9.255833324293311,9.502360050043883,10.494593940562844,10.038123598349637,9.916115034577425,10.627787083830253,10.5205693427802,10.051814429018053,11.553458204912896,10.81587226578919,9.77224495510405,10.806243653472313,10.426012488640913,10.987846586604581,11.277248784045318,10.91499555327092,10.5159563295613,10.946315694843507,10.341425792651961,10.87285844909057,10.444907446193762,10.072278654735873,9.878271907846392,10.345971695484936,10.391546361612942,10.253600646957457,9.90506936046255,10.351038432918292,10.374518517489793,10.208536878202453,11.73759903330816,9.943639824144844,11.368346103414392,0.0,10.430234747980998,10.670536502256414,10.273274004069915,10.510318028927713,10.633698329726604,11.434346978731915,10.401643990276984,9.95169672770957,0.0,10.824003528244788,11.581279438663376,10.840523521313676,10.627939082492055,11.568638887806951,9.15536662813001,10.686732967252365,10.48394373271837,9.759764740190194,10.658493195735142,9.669680593468227,10.626419816942615,10.734216304158274,10.808252056809671,10.631287116192636,10.004284771474042,10.634766299995016,10.883962113248637,9.838539585009814,11.458544648714222,9.498762166813114,10.263857461118445,9.983376179615794
+,hsa_circ_0008199,ENSG00000130638,protein_coding,ATXN10,9.033834163731283,8.69649625947244,9.273534196843846,10.038123598349637,8.182629441347284,7.314041792623025,9.936097821941651,10.751731290995151,9.09618495019657,8.31710200215793,9.579835546004992,9.222891644961985,10.274125907555636,9.015920754487064,8.525699768516205,9.865169823345061,9.830664526303403,8.948507472474928,0.0,9.721795353130213,10.097266390324299,8.986322567137936,9.615544052664303,8.127637975686671,8.908051454149291,9.954313055617495,8.906573281969072,8.97429307355666,9.790099294000994,9.316496789549163,8.859866650008486,8.945104091138699,0.0,0.0,8.558551176588011,9.336281659309693,10.273274004069915,9.511306820399072,9.220173462966631,9.654257390472214,0.0,9.367462468958406,0.0,10.409231283993172,10.073134749866613,0.0,10.89082153237792,9.570063098023365,9.15536662813001,10.239592239073428,0.0,8.17812670717737,10.363240157612166,9.085603508737467,0.0,10.149677212085868,9.758487770810547,9.048142618300513,9.112403505018742,8.936366751545956,9.925324945226059,8.8401144449963,9.460081736857006,9.72086967857284,9.679481540441826,9.177089769246765
